source,campaign,influencer_id,user_id,product,date,orders,revenue,group
YouTube,Campaign_4,47,2579,Gritzo Shake,2025-05-10 22:26:15.669971,5,408.52,1
YouTube,Campaign_2,23,8476,MB Protein,2025-04-28 22:26:15.669971,2,311.21,1
YouTube,Campaign_1,44,7635,HK Multivitamin,2025-06-10 22:26:15.669971,2,28.64,0
Instagram,Campaign_1,42,993,Gritzo Shake,2025-06-01 22:26:15.669971,3,304.56,1
Twitter,Campaign_3,4,4805,MB Protein,2025-07-04 22:26:15.669971,5,38.48,0
Twitter,Campaign_2,16,4347,Gritzo Shake,2025-04-30 22:26:15.669971,3,21.94,0
YouTube,Campaign_2,27,8417,MB Protein,2025-06-04 22:26:15.669971,1,334.35,1
YouTube,Campaign_1,33,5042,Gritzo Shake,2025-05-06 22:26:15.669971,3,330.28,1
Twitter,Campaign_4,1,8669,Gritzo Shake,2025-06-07 22:26:15.669971,2,363.7,1
YouTube,Campaign_3,11,221,HK Multivitamin,2025-06-25 22:26:15.670989,1,490.82,1
YouTube,Campaign_5,10,1699,HK Multivitamin,2025-05-05 22:26:15.670989,3,368.34,1
Instagram,Campaign_3,38,8696,MB Protein,2025-06-09 22:26:15.670989,5,23.14,0
YouTube,Campaign_5,13,3094,MB Protein,2025-05-11 22:26:15.670989,4,30.07,0
YouTube,Campaign_3,23,967,MB Protein,2025-05-19 22:26:15.670989,1,20.48,0
Twitter,Campaign_5,1,2834,HK Multivitamin,2025-06-29 22:26:15.670989,4,26.92,0
Twitter,Campaign_1,18,1709,Gritzo Shake,2025-06-07 22:26:15.670989,2,36.93,0
Instagram,Campaign_3,19,2712,Gritzo Shake,2025-05-06 22:26:15.670989,5,29.33,0
Instagram,Campaign_4,21,1886,Gritzo Shake,2025-05-19 22:26:15.670989,3,37.61,0
YouTube,Campaign_2,41,8611,MB Protein,2025-07-07 22:26:15.670989,5,29.44,0
Instagram,Campaign_2,38,2728,MB Protein,2025-06-10 22:26:15.670989,3,21.99,0
YouTube,Campaign_2,47,6500,HK Multivitamin,2025-07-11 22:26:15.671979,1,28.33,0
YouTube,Campaign_3,27,2368,Gritzo Shake,2025-06-20 22:26:15.671979,5,324.24,1
YouTube,Campaign_4,45,1324,Gritzo Shake,2025-05-09 22:26:15.671979,3,38.61,0
Twitter,Campaign_1,37,6364,MB Protein,2025-04-29 22:26:15.671979,5,27.43,0
YouTube,Campaign_3,27,1600,HK Multivitamin,2025-06-20 22:26:15.671979,3,29.14,0
Twitter,Campaign_2,3,9701,MB Protein,2025-05-31 22:26:15.671979,2,21.83,0
YouTube,Campaign_1,15,6886,Gritzo Shake,2025-06-25 22:26:15.671979,3,39.62,0
YouTube,Campaign_1,33,7803,Gritzo Shake,2025-06-27 22:26:15.671979,5,479.52,1
YouTube,Campaign_1,13,6935,HK Multivitamin,2025-05-14 22:26:15.671979,4,28.47,0
Twitter,Campaign_5,28,4125,MB Protein,2025-05-01 22:26:15.671979,4,405.95,1
Twitter,Campaign_1,40,1257,MB Protein,2025-07-08 22:26:15.671979,5,351.52,1
YouTube,Campaign_1,13,9116,HK Multivitamin,2025-07-17 22:26:15.672967,2,309.78,1
Instagram,Campaign_5,21,8280,HK Multivitamin,2025-07-04 22:26:15.672967,1,432.48,1
Twitter,Campaign_3,35,6377,HK Multivitamin,2025-06-29 22:26:15.672967,1,27.81,0
YouTube,Campaign_5,5,3297,MB Protein,2025-06-01 22:26:15.672967,4,36.76,0
YouTube,Campaign_3,27,6856,MB Protein,2025-07-11 22:26:15.672967,1,23.84,0
Twitter,Campaign_5,36,5073,HK Multivitamin,2025-07-01 22:26:15.672967,2,349.32,1
Instagram,Campaign_5,14,9076,MB Protein,2025-05-22 22:26:15.672967,4,37.71,0
Instagram,Campaign_3,21,7277,Gritzo Shake,2025-07-14 22:26:15.672967,2,443.96,1
Twitter,Campaign_1,1,7985,Gritzo Shake,2025-05-17 22:26:15.672967,5,30.97,0
YouTube,Campaign_1,20,6287,Gritzo Shake,2025-07-08 22:26:15.672967,1,26.09,0
YouTube,Campaign_4,7,8769,Gritzo Shake,2025-06-30 22:26:15.672967,1,24.91,0
Twitter,Campaign_3,49,5173,Gritzo Shake,2025-07-17 22:26:15.672967,3,33.58,0
YouTube,Campaign_2,15,1972,HK Multivitamin,2025-05-18 22:26:15.673978,1,37.53,0
YouTube,Campaign_5,46,4697,HK Multivitamin,2025-07-18 22:26:15.673978,4,438.75,1
Instagram,Campaign_2,14,6465,Gritzo Shake,2025-07-02 22:26:15.673978,1,411.18,1
Twitter,Campaign_5,3,4863,MB Protein,2025-07-08 22:26:15.673978,5,39.84,0
Twitter,Campaign_4,40,4308,Gritzo Shake,2025-05-26 22:26:15.673978,2,372.66,1
Twitter,Campaign_4,36,7594,MB Protein,2025-06-08 22:26:15.673978,4,20.85,0
YouTube,Campaign_5,22,4335,HK Multivitamin,2025-05-18 22:26:15.673978,4,35.76,0
YouTube,Campaign_1,43,6381,Gritzo Shake,2025-06-18 22:26:15.673978,5,313.59,1
YouTube,Campaign_2,46,228,MB Protein,2025-07-20 22:26:15.673978,3,381.57,1
Twitter,Campaign_1,32,2099,MB Protein,2025-05-24 22:26:15.673978,5,38.09,0
Instagram,Campaign_3,48,6059,MB Protein,2025-04-27 22:26:15.673978,3,364.94,1
Twitter,Campaign_5,37,5721,Gritzo Shake,2025-06-29 22:26:15.673978,4,36.89,0
Instagram,Campaign_4,38,2735,MB Protein,2025-06-13 22:26:15.673978,5,21.57,0
Twitter,Campaign_3,39,5118,HK Multivitamin,2025-05-24 22:26:15.674970,3,21.07,0
YouTube,Campaign_1,23,9506,HK Multivitamin,2025-05-12 22:26:15.674970,4,430.4,1
Twitter,Campaign_4,39,8103,Gritzo Shake,2025-05-28 22:26:15.674970,4,28.67,0
YouTube,Campaign_3,47,6902,Gritzo Shake,2025-06-27 22:26:15.674970,3,322.21,1
Twitter,Campaign_2,32,5030,MB Protein,2025-07-09 22:26:15.674970,4,424.74,1
YouTube,Campaign_1,5,420,Gritzo Shake,2025-06-26 22:26:15.674970,4,487.85,1
Twitter,Campaign_1,16,8008,HK Multivitamin,2025-04-24 22:26:15.674970,1,34.83,0
Twitter,Campaign_3,28,4807,MB Protein,2025-07-08 22:26:15.674970,1,24.16,0
YouTube,Campaign_1,44,7601,Gritzo Shake,2025-06-05 22:26:15.674970,2,415.84,1
YouTube,Campaign_4,30,7242,Gritzo Shake,2025-07-16 22:26:15.674970,5,353.71,1
YouTube,Campaign_4,22,7469,MB Protein,2025-06-08 22:26:15.674970,4,20.07,0
YouTube,Campaign_3,13,8013,Gritzo Shake,2025-07-01 22:26:15.675969,2,334.97,1
YouTube,Campaign_4,33,2712,HK Multivitamin,2025-07-12 22:26:15.675969,2,35.64,0
YouTube,Campaign_4,47,5717,MB Protein,2025-05-31 22:26:15.675969,2,305.36,1
Twitter,Campaign_1,9,6819,HK Multivitamin,2025-06-05 22:26:15.675969,4,329.95,1
Twitter,Campaign_3,25,8639,Gritzo Shake,2025-06-24 22:26:15.675969,4,341.49,1
Twitter,Campaign_4,17,1676,MB Protein,2025-05-16 22:26:15.675969,5,349.19,1
Instagram,Campaign_5,2,8326,Gritzo Shake,2025-05-11 22:26:15.675969,1,495.11,1
Instagram,Campaign_3,14,3767,HK Multivitamin,2025-05-12 22:26:15.675969,2,441.9,1
Twitter,Campaign_3,39,5877,Gritzo Shake,2025-05-17 22:26:15.675969,1,368.66,1
YouTube,Campaign_5,11,6293,Gritzo Shake,2025-06-22 22:26:15.675969,4,30.85,0
YouTube,Campaign_1,11,3146,Gritzo Shake,2025-06-07 22:26:15.675969,5,26.37,0
YouTube,Campaign_5,33,1377,HK Multivitamin,2025-05-01 22:26:15.675969,4,368.94,1
Twitter,Campaign_5,36,3095,Gritzo Shake,2025-05-04 22:26:15.675969,4,31.27,0
Instagram,Campaign_4,21,4975,MB Protein,2025-06-17 22:26:15.676974,5,34.39,0
Twitter,Campaign_2,37,8561,MB Protein,2025-05-21 22:26:15.676974,2,24.74,0
Instagram,Campaign_4,12,2975,MB Protein,2025-04-27 22:26:15.676974,1,348.43,1
YouTube,Campaign_3,33,7267,HK Multivitamin,2025-05-04 22:26:15.676974,1,39.14,0
YouTube,Campaign_5,41,5798,MB Protein,2025-06-12 22:26:15.676974,3,37.12,0
YouTube,Campaign_1,10,987,MB Protein,2025-07-16 22:26:15.676974,2,431.74,1
Twitter,Campaign_5,37,9908,MB Protein,2025-06-02 22:26:15.676974,5,412.49,1
Instagram,Campaign_3,19,3550,MB Protein,2025-07-18 22:26:15.676974,5,29.68,0
YouTube,Campaign_2,13,337,HK Multivitamin,2025-05-23 22:26:15.676974,5,477.48,1
Instagram,Campaign_1,48,5097,HK Multivitamin,2025-05-11 22:26:15.676974,1,34.42,0
Instagram,Campaign_1,21,9076,MB Protein,2025-06-28 22:26:15.676974,3,375.59,1
YouTube,Campaign_3,20,5497,Gritzo Shake,2025-07-12 22:26:15.677972,2,21.35,0
Twitter,Campaign_3,16,971,Gritzo Shake,2025-06-24 22:26:15.677972,1,396.02,1
YouTube,Campaign_3,23,3624,Gritzo Shake,2025-05-16 22:26:15.677972,2,461.55,1
Instagram,Campaign_1,14,7118,Gritzo Shake,2025-07-10 22:26:15.677972,3,355.78,1
Twitter,Campaign_1,40,1337,MB Protein,2025-05-22 22:26:15.677972,4,393.62,1
Twitter,Campaign_4,3,3200,Gritzo Shake,2025-05-19 22:26:15.677972,1,457.62,1
Twitter,Campaign_1,40,5020,MB Protein,2025-04-30 22:26:15.677972,4,476.47,1
YouTube,Campaign_3,47,1003,MB Protein,2025-04-29 22:26:15.678489,5,24.03,0
YouTube,Campaign_5,20,7866,HK Multivitamin,2025-07-10 22:26:15.678489,3,33.58,0
Twitter,Campaign_1,28,8502,Gritzo Shake,2025-06-14 22:26:15.678489,1,20.56,0
Twitter,Campaign_5,24,9902,HK Multivitamin,2025-06-05 22:26:15.678489,5,487.61,1
YouTube,Campaign_1,7,2934,Gritzo Shake,2025-05-08 22:26:15.678489,2,374.26,1
Twitter,Campaign_1,35,1958,Gritzo Shake,2025-04-26 22:26:15.678489,4,20.22,0
Twitter,Campaign_3,34,7363,MB Protein,2025-05-29 22:26:15.678489,3,349.35,1
Twitter,Campaign_2,49,592,HK Multivitamin,2025-06-19 22:26:15.678489,1,37.83,0
Instagram,Campaign_1,42,4887,HK Multivitamin,2025-06-15 22:26:15.678489,1,36.22,0
YouTube,Campaign_4,47,7912,Gritzo Shake,2025-05-01 22:26:15.678489,1,313.7,1
Instagram,Campaign_1,29,3933,MB Protein,2025-06-21 22:26:15.678489,3,495.08,1
YouTube,Campaign_5,50,4197,HK Multivitamin,2025-04-27 22:26:15.678489,2,362.72,1
Twitter,Campaign_1,17,194,MB Protein,2025-05-02 22:26:15.679513,1,38.07,0
Instagram,Campaign_3,14,8342,Gritzo Shake,2025-06-13 22:26:15.679513,4,26.23,0
Twitter,Campaign_1,17,5858,MB Protein,2025-05-23 22:26:15.679513,4,31.96,0
YouTube,Campaign_1,31,1331,HK Multivitamin,2025-05-04 22:26:15.679513,1,34.25,0
YouTube,Campaign_4,30,6665,HK Multivitamin,2025-07-09 22:26:15.679513,5,407.21,1
Twitter,Campaign_3,34,4509,HK Multivitamin,2025-05-01 22:26:15.679513,1,37.2,0
Instagram,Campaign_2,48,666,MB Protein,2025-04-28 22:26:15.679513,5,31.47,0
YouTube,Campaign_1,15,1311,HK Multivitamin,2025-05-17 22:26:15.679513,5,34.24,0
Twitter,Campaign_3,39,8995,MB Protein,2025-06-10 22:26:15.679513,2,33.12,0
Instagram,Campaign_3,21,249,HK Multivitamin,2025-07-01 22:26:15.679513,4,390.92,1
Twitter,Campaign_5,39,1400,HK Multivitamin,2025-04-29 22:26:15.679513,2,28.56,0
Instagram,Campaign_2,38,8086,MB Protein,2025-05-09 22:26:15.679513,2,35.34,0
YouTube,Campaign_2,15,3173,HK Multivitamin,2025-06-19 22:26:15.680514,3,444.54,1
Twitter,Campaign_2,32,3758,HK Multivitamin,2025-05-17 22:26:15.680514,3,22.02,0
YouTube,Campaign_4,41,8841,MB Protein,2025-05-24 22:26:15.680514,2,353.67,1
Instagram,Campaign_1,14,7946,HK Multivitamin,2025-07-20 22:26:15.680514,4,21.31,0
YouTube,Campaign_4,22,4837,Gritzo Shake,2025-05-10 22:26:15.680514,2,353.79,1
Instagram,Campaign_3,42,9803,MB Protein,2025-05-26 22:26:15.680514,2,325.56,1
Instagram,Campaign_2,12,1686,HK Multivitamin,2025-07-19 22:26:15.680514,5,21.71,0
YouTube,Campaign_3,50,6980,HK Multivitamin,2025-05-13 22:26:15.680514,5,464.61,1
YouTube,Campaign_1,33,9904,Gritzo Shake,2025-05-15 22:26:15.680514,2,38.06,0
Instagram,Campaign_5,2,948,Gritzo Shake,2025-05-18 22:26:15.680514,2,21.85,0
Twitter,Campaign_3,49,41,MB Protein,2025-05-09 22:26:15.680514,4,477.28,1
Instagram,Campaign_3,14,4285,Gritzo Shake,2025-05-17 22:26:15.680514,2,497.41,1
YouTube,Campaign_3,27,878,MB Protein,2025-07-20 22:26:15.680514,4,38.25,0
YouTube,Campaign_5,13,1784,Gritzo Shake,2025-06-25 22:26:15.681513,1,460.58,1
YouTube,Campaign_4,45,4316,HK Multivitamin,2025-07-01 22:26:15.681513,2,379.13,1
Instagram,Campaign_2,21,9708,Gritzo Shake,2025-06-05 22:26:15.681513,1,29.35,0
YouTube,Campaign_1,50,5604,MB Protein,2025-07-10 22:26:15.681513,1,26.72,0
YouTube,Campaign_5,45,7243,HK Multivitamin,2025-06-09 22:26:15.681513,5,497.91,1
Twitter,Campaign_5,37,4105,MB Protein,2025-05-15 22:26:15.681513,4,34.33,0
YouTube,Campaign_5,11,4609,MB Protein,2025-06-17 22:26:15.681513,4,491.19,1
YouTube,Campaign_4,11,5684,Gritzo Shake,2025-06-30 22:26:15.681513,1,29.87,0
Instagram,Campaign_5,6,4706,HK Multivitamin,2025-04-24 22:26:15.681513,3,32.95,0
YouTube,Campaign_2,44,7608,MB Protein,2025-06-15 22:26:15.681513,2,464.5,1
YouTube,Campaign_5,41,4075,HK Multivitamin,2025-05-03 22:26:15.681513,5,20.77,0
Twitter,Campaign_4,9,895,Gritzo Shake,2025-05-12 22:26:15.682514,5,24.43,0
YouTube,Campaign_1,50,3066,Gritzo Shake,2025-07-01 22:26:15.682514,2,454.46,1
YouTube,Campaign_5,11,2724,MB Protein,2025-05-12 22:26:15.682514,1,34.45,0
Twitter,Campaign_5,32,2928,HK Multivitamin,2025-05-05 22:26:15.682514,4,39.95,0
Instagram,Campaign_5,12,5573,HK Multivitamin,2025-04-30 22:26:15.682514,5,477.24,1
YouTube,Campaign_1,33,1290,Gritzo Shake,2025-07-08 22:26:15.682514,3,321.83,1
Twitter,Campaign_2,28,9033,MB Protein,2025-05-21 22:26:15.682514,4,35.69,0
Twitter,Campaign_4,4,8739,MB Protein,2025-04-23 22:26:15.682514,2,392.02,1
Twitter,Campaign_5,17,7744,Gritzo Shake,2025-06-04 22:26:15.682514,4,27.92,0
Twitter,Campaign_3,18,9016,Gritzo Shake,2025-07-02 22:26:15.682514,4,312.01,1
YouTube,Campaign_1,33,996,Gritzo Shake,2025-06-17 22:26:15.682514,5,487.47,1
Twitter,Campaign_5,1,8073,Gritzo Shake,2025-06-20 22:26:15.682514,2,433.75,1
Instagram,Campaign_3,2,7722,Gritzo Shake,2025-07-16 22:26:15.683508,2,37.03,0
YouTube,Campaign_3,31,6764,HK Multivitamin,2025-04-30 22:26:15.683508,5,317.2,1
Twitter,Campaign_4,3,7243,Gritzo Shake,2025-07-14 22:26:15.683508,2,26.75,0
YouTube,Campaign_2,45,5741,MB Protein,2025-07-05 22:26:15.683508,1,29.53,0
YouTube,Campaign_3,47,1439,HK Multivitamin,2025-05-15 22:26:15.683508,3,34.36,0
YouTube,Campaign_4,20,7333,HK Multivitamin,2025-06-30 22:26:15.683508,3,319.7,1
Twitter,Campaign_4,28,7039,MB Protein,2025-06-05 22:26:15.683508,4,379.86,1
YouTube,Campaign_1,30,1399,MB Protein,2025-06-28 22:26:15.683508,1,381.71,1
Twitter,Campaign_1,49,3802,MB Protein,2025-04-26 22:26:15.683508,2,305.05,1
YouTube,Campaign_5,41,4628,Gritzo Shake,2025-05-31 22:26:15.684640,3,308.37,1
YouTube,Campaign_3,11,3500,Gritzo Shake,2025-04-24 22:26:15.684640,5,36.21,0
Twitter,Campaign_1,39,4584,HK Multivitamin,2025-06-24 22:26:15.684640,3,37.09,0
Twitter,Campaign_1,4,987,HK Multivitamin,2025-05-23 22:26:15.684640,4,480.97,1
Twitter,Campaign_2,9,7674,Gritzo Shake,2025-06-15 22:26:15.684640,1,24.57,0
Twitter,Campaign_1,49,8524,HK Multivitamin,2025-05-03 22:26:15.684640,4,386.31,1
YouTube,Campaign_5,5,4422,MB Protein,2025-06-08 22:26:15.684640,4,38.74,0
Instagram,Campaign_2,21,966,HK Multivitamin,2025-04-30 22:26:15.684640,5,24.6,0
Twitter,Campaign_3,26,9567,HK Multivitamin,2025-06-01 22:26:15.684640,3,485.3,1
Instagram,Campaign_1,48,7636,Gritzo Shake,2025-06-08 22:26:15.684640,1,363.83,1
Instagram,Campaign_4,21,1561,HK Multivitamin,2025-05-24 22:26:15.684640,1,29.64,0
Instagram,Campaign_2,29,6729,Gritzo Shake,2025-06-14 22:26:15.685664,1,36.95,0
Instagram,Campaign_2,38,7386,MB Protein,2025-04-24 22:26:15.685664,5,353.46,1
YouTube,Campaign_1,20,7615,MB Protein,2025-05-14 22:26:15.685664,1,37.47,0
Instagram,Campaign_1,6,5183,MB Protein,2025-05-06 22:26:15.685664,1,31.76,0
Twitter,Campaign_2,28,5277,Gritzo Shake,2025-07-13 22:26:15.685664,3,417.16,1
Instagram,Campaign_4,12,7010,Gritzo Shake,2025-05-22 22:26:15.685664,3,493.38,1
Instagram,Campaign_2,29,337,Gritzo Shake,2025-04-25 22:26:15.685664,4,31.27,0
Twitter,Campaign_2,25,7431,MB Protein,2025-06-24 22:26:15.685664,3,20.68,0
Twitter,Campaign_3,17,9738,MB Protein,2025-04-26 22:26:15.685664,1,494.46,1
Twitter,Campaign_5,49,7874,MB Protein,2025-04-30 22:26:15.685664,2,27.96,0
Twitter,Campaign_3,9,4696,HK Multivitamin,2025-05-30 22:26:15.685664,1,453.99,1
Twitter,Campaign_5,49,9702,Gritzo Shake,2025-04-26 22:26:15.685664,3,313.47,1
Instagram,Campaign_1,12,907,Gritzo Shake,2025-07-14 22:26:15.686655,2,32.47,0
Instagram,Campaign_5,42,230,Gritzo Shake,2025-07-09 22:26:15.686655,1,39.19,0
Twitter,Campaign_5,1,7630,MB Protein,2025-06-02 22:26:15.686655,5,376.55,1
YouTube,Campaign_2,8,2419,Gritzo Shake,2025-06-08 22:26:15.686655,3,326.64,1
Instagram,Campaign_5,21,9404,Gritzo Shake,2025-05-06 22:26:15.686655,1,330.92,1
Twitter,Campaign_1,39,198,HK Multivitamin,2025-05-26 22:26:15.686655,3,462.03,1
Twitter,Campaign_4,1,19,HK Multivitamin,2025-06-08 22:26:15.686655,1,39.93,0
Instagram,Campaign_2,42,1418,MB Protein,2025-05-23 22:26:15.686655,3,405.55,1
Instagram,Campaign_3,12,5067,Gritzo Shake,2025-06-03 22:26:15.686655,4,27.39,0
Twitter,Campaign_5,18,5211,MB Protein,2025-05-29 22:26:15.686655,3,29.34,0
YouTube,Campaign_5,20,9849,Gritzo Shake,2025-07-11 22:26:15.686655,3,342.89,1
Twitter,Campaign_2,28,2017,MB Protein,2025-05-27 22:26:15.686655,2,35.6,0
Twitter,Campaign_4,40,3548,HK Multivitamin,2025-06-15 22:26:15.687652,5,37.63,0
YouTube,Campaign_5,13,5141,MB Protein,2025-06-05 22:26:15.687652,1,37.98,0
Twitter,Campaign_4,32,6212,Gritzo Shake,2025-06-23 22:26:15.687652,3,302.87,1
YouTube,Campaign_3,22,6286,HK Multivitamin,2025-05-09 22:26:15.687652,3,26.4,0
Instagram,Campaign_1,48,7688,Gritzo Shake,2025-07-15 22:26:15.687652,3,27.28,0
Instagram,Campaign_1,6,9731,HK Multivitamin,2025-06-16 22:26:15.687652,2,25.36,0
Twitter,Campaign_3,18,3544,HK Multivitamin,2025-04-25 22:26:15.687652,4,35.27,0
YouTube,Campaign_1,23,1914,Gritzo Shake,2025-06-29 22:26:15.687652,1,350.48,1
YouTube,Campaign_4,23,2018,MB Protein,2025-04-24 22:26:15.687652,4,24.49,0
Twitter,Campaign_1,40,3311,MB Protein,2025-06-19 22:26:15.687652,4,29.95,0
YouTube,Campaign_3,33,756,HK Multivitamin,2025-07-02 22:26:15.687652,2,32.97,0
YouTube,Campaign_3,30,3768,Gritzo Shake,2025-07-10 22:26:15.687652,2,20.74,0
YouTube,Campaign_2,22,6997,MB Protein,2025-05-31 22:26:15.688652,3,37.9,0
Twitter,Campaign_4,49,9359,MB Protein,2025-07-19 22:26:15.688652,3,33.63,0
YouTube,Campaign_1,43,2539,MB Protein,2025-06-25 22:26:15.688652,1,21.87,0
Twitter,Campaign_2,40,9089,MB Protein,2025-05-01 22:26:15.688652,3,32.9,0
Twitter,Campaign_3,18,5794,HK Multivitamin,2025-04-23 22:26:15.688652,3,409.4,1
Instagram,Campaign_1,14,6714,Gritzo Shake,2025-05-28 22:26:15.688652,2,33.03,0
Twitter,Campaign_5,36,5068,HK Multivitamin,2025-05-01 22:26:15.688652,4,306.46,1
Twitter,Campaign_1,32,437,MB Protein,2025-07-15 22:26:15.688652,4,406.1,1
YouTube,Campaign_5,10,1266,MB Protein,2025-05-11 22:26:15.688652,1,38.13,0
Twitter,Campaign_5,1,252,MB Protein,2025-07-20 22:26:15.688652,4,37.44,0
YouTube,Campaign_3,47,4304,HK Multivitamin,2025-07-02 22:26:15.688652,2,323.56,1
YouTube,Campaign_5,13,3914,Gritzo Shake,2025-06-11 22:26:15.688652,4,308.25,1
Instagram,Campaign_5,29,3403,MB Protein,2025-07-15 22:26:15.689665,4,336.99,1
Twitter,Campaign_4,24,1417,Gritzo Shake,2025-05-27 22:26:15.689665,1,431.98,1
Instagram,Campaign_4,19,844,Gritzo Shake,2025-05-01 22:26:15.689665,3,441.61,1
Instagram,Campaign_5,6,3231,Gritzo Shake,2025-07-06 22:26:15.689665,1,23.4,0
Instagram,Campaign_3,19,7014,HK Multivitamin,2025-05-05 22:26:15.689665,5,348.73,1
Instagram,Campaign_1,38,7458,HK Multivitamin,2025-06-19 22:26:15.689665,2,494.29,1
Twitter,Campaign_5,34,4775,HK Multivitamin,2025-07-18 22:26:15.689665,3,375.19,1
Twitter,Campaign_1,40,6836,HK Multivitamin,2025-06-27 22:26:15.689665,5,319.21,1
Twitter,Campaign_5,25,1178,HK Multivitamin,2025-05-14 22:26:15.689665,3,34.69,0
Instagram,Campaign_3,38,5089,MB Protein,2025-06-25 22:26:15.689665,5,26.02,0
Twitter,Campaign_3,35,3361,Gritzo Shake,2025-04-24 22:26:15.689665,4,447.04,1
YouTube,Campaign_2,44,7743,MB Protein,2025-06-02 22:26:15.690647,2,28.56,0
YouTube,Campaign_3,23,3910,HK Multivitamin,2025-05-26 22:26:15.690647,1,33.49,0
Twitter,Campaign_2,49,3957,HK Multivitamin,2025-06-18 22:26:15.690647,1,470.54,1
YouTube,Campaign_2,23,5528,HK Multivitamin,2025-06-26 22:26:15.690647,1,359.8,1
Instagram,Campaign_2,6,7596,Gritzo Shake,2025-06-24 22:26:15.690647,4,33.91,0
Twitter,Campaign_5,26,9230,MB Protein,2025-06-18 22:26:15.690647,4,24.23,0
Twitter,Campaign_5,24,5171,MB Protein,2025-05-22 22:26:15.690647,3,430.24,1
Twitter,Campaign_2,32,3756,MB Protein,2025-06-21 22:26:15.690647,2,412.58,1
YouTube,Campaign_3,10,5610,Gritzo Shake,2025-07-08 22:26:15.690647,1,26.99,0
Twitter,Campaign_4,3,6778,Gritzo Shake,2025-04-22 22:26:15.690647,3,21.16,0
Instagram,Campaign_1,19,7192,Gritzo Shake,2025-06-22 22:26:15.690647,1,36.07,0
YouTube,Campaign_3,46,1014,HK Multivitamin,2025-05-19 22:26:15.690647,1,29.37,0
Twitter,Campaign_5,4,6798,MB Protein,2025-07-08 22:26:15.690647,1,424.76,1
Twitter,Campaign_5,34,2525,MB Protein,2025-06-26 22:26:15.691647,1,21.78,0
Instagram,Campaign_2,38,4322,Gritzo Shake,2025-07-15 22:26:15.691647,2,26.74,0
Twitter,Campaign_5,1,8656,Gritzo Shake,2025-05-14 22:26:15.691647,2,490.06,1
Instagram,Campaign_3,48,8536,HK Multivitamin,2025-05-22 22:26:15.691647,1,314.57,1
Twitter,Campaign_3,37,1814,MB Protein,2025-06-19 22:26:15.691647,2,31.41,0
Twitter,Campaign_5,28,1550,MB Protein,2025-07-19 22:26:15.691647,1,24.55,0
Instagram,Campaign_3,12,8298,MB Protein,2025-06-03 22:26:15.691647,5,31.24,0
Instagram,Campaign_4,38,7403,HK Multivitamin,2025-06-17 22:26:15.691647,2,368.61,1
Instagram,Campaign_2,6,3848,HK Multivitamin,2025-05-29 22:26:15.691647,4,442.18,1
Twitter,Campaign_1,16,2040,HK Multivitamin,2025-05-25 22:26:15.691647,5,39.16,0
YouTube,Campaign_4,22,156,HK Multivitamin,2025-07-20 22:26:15.691647,5,351.45,1
YouTube,Campaign_3,27,6932,HK Multivitamin,2025-06-18 22:26:15.691647,4,20.46,0
YouTube,Campaign_3,41,3232,Gritzo Shake,2025-05-26 22:26:15.692652,5,33.99,0
Twitter,Campaign_4,16,4479,MB Protein,2025-05-15 22:26:15.692652,1,473.61,1
Instagram,Campaign_2,19,2418,HK Multivitamin,2025-05-24 22:26:15.692652,5,20.89,0
Twitter,Campaign_4,4,4162,HK Multivitamin,2025-05-21 22:26:15.692652,1,378.38,1
Twitter,Campaign_2,26,6031,Gritzo Shake,2025-05-01 22:26:15.692652,4,37.66,0
Twitter,Campaign_5,40,4697,HK Multivitamin,2025-06-11 22:26:15.692652,1,412.67,1
YouTube,Campaign_5,30,7877,HK Multivitamin,2025-05-14 22:26:15.692652,2,22.99,0
Twitter,Campaign_3,39,4314,MB Protein,2025-04-26 22:26:15.692652,3,31.59,0
Twitter,Campaign_5,49,6738,HK Multivitamin,2025-07-02 22:26:15.692652,1,325.31,1
Instagram,Campaign_2,14,8703,MB Protein,2025-06-20 22:26:15.692652,4,34.12,0
YouTube,Campaign_4,45,6571,HK Multivitamin,2025-04-24 22:26:15.692652,4,448.26,1
Twitter,Campaign_5,49,5619,MB Protein,2025-05-06 22:26:15.692652,5,353.76,1
Twitter,Campaign_5,34,7121,MB Protein,2025-05-16 22:26:15.693646,2,34.16,0
Twitter,Campaign_4,4,5150,MB Protein,2025-05-11 22:26:15.693646,2,334.07,1
YouTube,Campaign_3,5,5858,HK Multivitamin,2025-05-27 22:26:15.693646,3,30.3,0
YouTube,Campaign_3,31,6319,Gritzo Shake,2025-05-27 22:26:15.693646,2,315.58,1
Instagram,Campaign_2,2,614,Gritzo Shake,2025-04-29 22:26:15.693646,5,35.91,0
YouTube,Campaign_5,45,8642,Gritzo Shake,2025-06-06 22:26:15.693646,3,33.84,0
YouTube,Campaign_4,47,5360,MB Protein,2025-05-04 22:26:15.693646,2,412.04,1
YouTube,Campaign_3,45,1391,MB Protein,2025-06-02 22:26:15.693646,5,33.06,0
Twitter,Campaign_5,32,7563,HK Multivitamin,2025-06-07 22:26:15.693646,3,20.76,0
Twitter,Campaign_1,1,6455,Gritzo Shake,2025-06-19 22:26:15.693646,4,22.83,0
Instagram,Campaign_1,38,7615,MB Protein,2025-05-26 22:26:15.693646,1,28.96,0
YouTube,Campaign_1,5,9807,HK Multivitamin,2025-05-05 22:26:15.693646,5,28.3,0
